"Group.1","x"
"act continu",22
"act control",11
"act corpor",69
"act cours",25
"act cover",27
"act cra",120
"act creat",65
"act credit",26
"act creditor",22
"act current",19
"act data",13
"act deal",25
"act decemb",16
"act decis",51
"act defin",23
"act design",44
"act detriment",11
"act digit",21
"act direct",28
"act dodd",46
"act dougla",14
"act drag",12
"act earli",14
"act ecoa",18
"act econom",13
"act effect",49
"act egrpra",13
"act either",11
"act electron",33
"act elimin",15
"act enact",43
"act encourag",16
"act ensur",17
"act equal",13
"act essenti",14
"act establish",66
"act even",18
"act exampl",32
"act exempt",15
"act expand",11
"act expediti",12
"act extend",12
"act fact",12
"act failur",11
"act fair",40
"act fdicia",48
"act fed",24
"act feder",117
"act final",11
"act financi",37
"act firrea",21
"act first",31
"act fiscal",18
"act follow",22
"act forc",34
"act full",16
"act gave",29
"act general",22
"act give",29
"act given",11
"act glass",16
"act god",11
"act goe",11
"act good",13
"act govern",13
"act great",16
"act h",35
"act help",22
"act high",12
"act hmda",44
"act hoepa",30
"act howev",36
"act humphrey",14
"act implement",25
"act import",16
"act impos",48
"act improv",18
"act includ",55
"act increas",19
"act inde",12
"act indic",19
"act inform",11
"act institut",20
"act intend",26
"act interest",31
"act intermediari",14
"act intern",17
"act introduc",14
"act ion",15
"act just",16
"act know",16
"act l",13
"act larg",16
"act last",24
"act late",13
"act law",56
"act legisl",37
"act lender",46
"act let",13
"act liber",12
"act like",54
"act limit",52
"act long",14
"act lower",14
"act m",11
"act made",33
"act major",14
"act make",56
"act mandat",33
"act mani",27
"act manner",18
"act market",11
"act may",59
"act mca",14
"act mean",12
"act meet",16
"act much",23
"act nation",12
"act necessari",18
"act need",28
"act new",17
"act now",74
"act one",35
"act order",19
"act origin",27
"act part",16
"act particular",18
"act pass",101
"act past",16
"act permit",63
"act place",14
"act polici",15
"act power",12
"act practic",33
"act preemptiv",14
"act present",14
"act prevent",21
"act princip",21
"act program",25
"act prohibit",82
"act prompt",55
"act proper",13
"act propos",46
"act protect",16
"act provid",165
"act provis",34
"act prudent",13
"act pub",11
"act public",23
"act put",15
"act quick",39
"act rais",13
"act rather",11
"act real",14
"act recent",16
"act recogn",13
"act reduc",27
"act regard",13
"act regul",120
"act relat",37
"act remov",29
"act report",21
"act requir",296
"act reserv",11
"act respect",13
"act respons",39
"act restrain",13
"act restrict",21
"act result",14
"act return",16
"act right",12
"act s",186
"act section",45
"act secur",11
"act see",17
"act self",17
"act semiannu",12
"act separ",21
"act set",20
"act sever",13
"act share",11
"act sign",28
"act signific",18
"act sinc",36
"act slow",11
"act small",11
"act specif",51
"act specifi",20
"act state",50
"act strengthen",11
"act stress",18
"act strong",20
"act subsequ",15
"act substanti",11
"act suggest",25
"act swift",17
"act t",13
"act tax",23
"act therefor",11
"act think",19
"act though",14
"act thus",19
"act time",48
"act titl",20
"act togeth",31
"act took",22
"act truth",17
"act turn",12
"act two",27
"act u",38
"act unit",13
"act unlimit",13
"act upon",69
"act use",19
"act view",12
"act vigor",11
"act way",63
"act well",25
"act within",15
"act without",14
"action accord",15
"action account",13
"action achiev",36
"action action",26
"action actual",13
"action addit",19
"action address",49
"action adopt",11
"action affect",123
"action agricultur",11
"action aim",40
"action along",20
"action alreadi",32
"action also",111
"action alter",16
"action alway",12
"action among",17
"action announc",17
"action anoth",18
"action appear",31
"action appropri",41
"action area",28
"action associ",17
"action assur",11
"action attempt",18
"action august",12
"action author",15
"action avoid",21
"action balanc",29
"action bank",76
"action banker",12
"action base",42
"action basi",14
"action becam",18
"action becom",29
"action begin",21
"action believ",33
"action best",15
"action beyond",15
"action board",45
"action borrow",15
"action bring",25
"action brought",11
"action busi",11
"action call",22
"action can",218
"action case",27
"action caus",25
"action central",70
"action certain",15
"action chang",54
"action clear",34
"action close",12
"action combin",13
"action come",22
"action committe",25
"action communic",28
"action congress",71
"action consid",18
"action consist",41
"action continu",23
"action contribut",23
"action correct",27
"action countri",26
"action cours",27
"action creat",14
"action crisi",15
"action critic",17
"action current",17
"action cut",11
"action date",11
"action day",13
"action deal",39
"action decis",12
"action delay",12
"action depend",21
"action design",68
"action desir",16
"action determin",14
"action develop",18
"action differ",15
"action digit",22
"action direct",55
"action discuss",12
"action earli",19
"action eas",12
"action econom",76
"action economi",48
"action effect",57
"action either",19
"action elimin",12
"action encourag",20
"action enhanc",12
"action ensur",37
"action especi",21
"action essenti",16
"action establish",13
"action even",30
"action event",12
"action exampl",26
"action expand",20
"action expect",32
"action fact",22
"action fall",20
"action fed",70
"action feder",241
"action felt",13
"action financi",29
"action firm",13
"action first",51
"action fiscal",31
"action focus",19
"action follow",26
"action fomc",53
"action foreign",13
"action form",13
"action found",15
"action frequent",11
"action fund",11
"action futur",16
"action general",28
"action generat",11
"action give",17
"action given",23
"action go",18
"action good",11
"action govern",65
"action great",14
"action help",122
"action howev",51
"action impact",28
"action implement",13
"action impli",11
"action import",37
"action impos",14
"action improv",27
"action inact",15
"action includ",67
"action increas",66
"action inde",12
"action indic",15
"action individu",30
"action inflat",36
"action influenc",32
"action insur",11
"action intend",61
"action interest",29
"action intern",14
"action involv",37
"action just",16
"action keep",22
"action know",17
"action larg",23
"action last",65
"action late",13
"action lead",29
"action legisl",14
"action less",13
"action let",15
"action like",84
"action limit",21
"action littl",15
"action long",48
"action lower",16
"action m",18
"action made",20
"action maintain",12
"action major",33
"action make",27
"action manag",14
"action mani",32
"action market",46
"action matter",15
"action may",169
"action mean",14
"action measur",15
"action meet",18
"action mention",11
"action might",117
"action mitig",14
"action monetari",79
"action money",27
"action move",17
"action much",14
"action must",72
"action nation",15
"action necessari",101
"action need",127
"action new",23
"action next",14
"action now",47
"action occur",19
"action octob",16
"action often",27
"action one",75
"action opec",11
"action order",13
"action other",19
"action part",52
"action particular",23
"action past",36
"action plan",32
"action point",14
"action polici",39
"action policymak",29
"action possibl",24
"action potenti",12
"action prevent",36
"action price",17
"action privat",13
"action probabl",18
"action problem",13
"action program",27
"action promot",29
"action prompt",12
"action propos",60
"action protect",21
"action provid",61
"action provis",12
"action public",40
"action pursu",11
"action put",11
"action quick",17
"action rais",33
"action rather",32
"action reaction",13
"action real",12
"action reason",16
"action recent",44
"action reduc",153
"action reflect",19
"action regul",23
"action reinforc",16
"action relat",22
"action remov",14
"action repres",13
"action requir",65
"action research",11
"action respect",13
"action respons",54
"action restor",18
"action restrain",19
"action restrict",12
"action result",62
"action return",12
"action revers",15
"action risk",12
"action run",11
"action s",42
"action second",22
"action see",15
"action seem",31
"action senat",12
"action serv",30
"action set",14
"action sever",12
"action short",24
"action signific",13
"action sinc",37
"action slow",12
"action speak",23
"action specif",16
"action speed",16
"action stabil",27
"action state",58
"action statement",28
"action step",17
"action still",15
"action stimul",21
"action strengthen",17
"action subsequ",17
"action success",12
"action suffici",16
"action suggest",17
"action suppli",20
"action support",62
"action sure",15
"action system",15
"action take",89
"action taken",711
"action tend",54
"action term",11
"action think",20
"action thought",11
"action throughout",11
"action thus",24
"action time",53
"action today",20
"action took",31
"action total",18
"action toward",20
"action trade",13
"action turn",20
"action two",12
"action type",12
"action u",23
"action ultim",26
"action undermin",15
"action undertaken",23
"action unit",17
"action us",12
"action use",20
"action view",25
"action warrant",15
"action way",13
"action weaken",11
"action well",27
"action whether",21
"action within",12
"action without",25
"action work",33
"action year",22
"action yet",18
"activ abroad",93
"activ absorb",17
"activ acceler",39
"activ accompani",19
"activ accord",25
"activ account",28
"activ achiev",11
"activ across",40
"activ activ",19
"activ actual",13
"activ ad",14
"activ addit",55
"activ adjust",13
"activ advanc",11
"activ affect",29
"activ affili",20
"activ agenc",29
"activ agricultur",11
"activ aim",15
"activ allow",32
"activ along",13
"activ alreadi",33
"activ also",152
"activ although",33
"activ american",26
"activ among",20
"activ anoth",16
"activ appear",64
"activ appropri",15
"activ approv",12
"activ area",94
"activ around",32
"activ assist",16
"activ associ",32
"activ assur",13
"activ attribut",16
"activ author",24
"activ avoid",13
"activ away",11
"activ back",13
"activ balanc",16
"activ bank",649
"activ base",20
"activ becom",56
"activ began",35
"activ begin",24
"activ believ",29
"activ benefit",16
"activ better",14
"activ beyond",23
"activ board",56
"activ borrow",12
"activ broad",19
"activ broker",11
"activ budget",20
"activ busi",44
"activ can",136
"activ capit",23
"activ carri",18
"activ case",26
"activ caus",29
"activ central",25
"activ certain",31
"activ chang",26
"activ cid",15
"activ clear",22
"activ close",51
"activ come",23
"activ commerci",39
"activ communiti",34
"activ compani",16
"activ compar",15
"activ compet",14
"activ competit",25
"activ complet",11
"activ complex",12
"activ concentr",26
"activ concern",17
"activ conduct",98
"activ confer",26
"activ congress",17
"activ consequ",18
"activ consid",32
"activ consider",26
"activ consist",19
"activ constitut",11
"activ consum",38
"activ continu",105
"activ contract",13
"activ contribut",24
"activ control",37
"activ corpor",21
"activ cost",17
"activ counter",11
"activ countri",44
"activ cours",25
"activ cover",16
"activ creat",51
"activ credit",57
"activ critic",11
"activ current",33
"activ date",16
"activ debat",31
"activ declin",52
"activ demand",26
"activ depend",11
"activ depositori",12
"activ design",17
"activ determin",22
"activ develop",44
"activ digit",25
"activ direct",53
"activ discuss",33
"activ domest",26
"activ due",16
"activ e",14
"activ earli",21
"activ econom",47
"activ economi",43
"activ edg",22
"activ effect",43
"activ effort",18
"activ either",13
"activ employ",85
"activ encourag",33
"activ end",14
"activ enforc",15
"activ engag",121
"activ enhanc",11
"activ especi",27
"activ essenti",13
"activ european",11
"activ even",55
"activ evid",19
"activ evolv",20
"activ exampl",40
"activ exceed",12
"activ exchang",18
"activ exist",12
"activ expand",62
"activ expect",47
"activ export",17
"activ extent",14
"activ face",12
"activ fact",30
"activ factor",21
"activ fall",76
"activ fed",24
"activ feder",151
"activ field",23
"activ final",22
"activ financ",27
"activ financi",126
"activ find",12
"activ firm",53
"activ first",85
"activ fiscal",14
"activ focus",11
"activ follow",29
"activ foreign",107
"activ foster",12
"activ function",16
"activ futur",11
"activ general",72
"activ generat",30
"activ georgia",14
"activ give",18
"activ given",33
"activ global",12
"activ go",27
"activ good",11
"activ govern",34
"activ greater",18
"activ grow",37
"activ grown",11
"activ growth",29
"activ hand",15
"activ help",52
"activ henc",18
"activ high",43
"activ higher",23
"activ hold",44
"activ home",26
"activ hope",15
"activ hous",59
"activ household",18
"activ howev",74
"activ impact",12
"activ import",55
"activ improv",40
"activ includ",104
"activ increas",97
"activ inde",27
"activ index",35
"activ indic",18
"activ individu",22
"activ industri",32
"activ inflat",194
"activ influenc",15
"activ inform",20
"activ initi",15
"activ innov",11
"activ instead",13
"activ institut",56
"activ insur",27
"activ integr",17
"activ interest",56
"activ intern",65
